Message,Time,Longitude,Latitude,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType
25406,03/14/2025 12:20:21,29.02655,41.10583,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,64QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25407,03/14/2025 12:20:21,29.02655,41.10583,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25408,03/14/2025 12:20:21,29.02655,41.10583,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25409,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25410,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25411,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25412,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25413,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25414,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25415,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25416,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25417,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25418,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25419,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25420,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,94856.48,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25421,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25422,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25423,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25424,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25425,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25426,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25427,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25428,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25429,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25430,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25431,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25432,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,97613.87,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25433,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25434,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25435,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25436,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25437,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25438,03/14/2025 12:20:21,29.02656,41.1058,5GSA,68,-92.2,-11.6,7.4,76,,,,,-95.1,,,,,-14.5,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25439,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25440,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25441,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25442,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25443,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25444,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25445,03/14/2025 12:20:21,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25446,03/14/2025 12:20:22,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25447,03/14/2025 12:20:22,29.02656,41.1058,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25448,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25449,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25450,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,8.5,0,18 (64QAM OR 256QAM / Low SE -16QAM),50,,,8.5,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25451,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25452,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,64QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25453,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25454,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25455,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,108.1,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25456,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25457,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25458,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25459,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25460,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25461,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25462,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,97664,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25463,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25464,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25465,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25466,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25467,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25468,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25469,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25470,03/14/2025 12:20:22,29.02656,41.10578,5GSA,68,-91.6,-11.4,8.1,76,,,,,-96.1,,,,,-15,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25471,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25472,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25473,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25474,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25475,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25476,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25477,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25478,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25479,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25480,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25481,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,9.1,0,19 (64QAM OR 256QAM / Low SE -16QAM),50,,,9.1,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25482,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25483,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,64QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25484,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25485,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25486,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25487,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25488,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25489,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25490,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25491,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25492,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25493,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25494,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25495,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,94658.28,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25496,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25497,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25498,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,107.4,,,,,,,,,,,17.5,,4.8,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25499,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25500,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25501,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25502,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25503,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25504,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25505,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25506,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25507,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,97407.98,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25508,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25509,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25510,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25511,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25512,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25513,03/14/2025 12:20:22,29.02656,41.10578,5GSA,68,-91.5,-11.2,9.6,76,,,,,-97.9,,,,,-16.6,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25514,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25515,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25516,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25517,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25518,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25519,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25520,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25521,03/14/2025 12:20:22,29.02656,41.10578,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25522,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25523,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25524,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,7.6,0,19 (64QAM OR 256QAM / Low SE -16QAM),49,,,7.6,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25525,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25526,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,64QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25527,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25528,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25529,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25530,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25531,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25532,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25533,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25534,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25535,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25536,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,97402.88,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25537,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25538,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25539,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25540,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25541,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25542,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
25543,03/14/2025 12:20:23,29.02657,41.10572,5GSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,
