RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,SINR_Serving,TA_Serving,Latitude,Longitude
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-83.4,-140.0,-92.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-14.8,13.1,0.0,41.1069,29.02638
-140.0,-140.0,-140.0,-140.0,-140.0,-89.8,-140.0,-140.0,-84.5,-30.0,-30.0,-30.0,-30.0,-30.0,-13.7,-30.0,-30.0,-12.2,2.8,0.0,41.10692,29.02867
-140.0,-140.0,-140.0,-140.0,-140.0,-88.1,-140.0,-140.0,-88.6,-30.0,-30.0,-30.0,-30.0,-30.0,-12.7,-30.0,-30.0,-13.3,3.6,0.0,41.10697,29.02888
-140.0,-140.0,-140.0,-85.2,-77.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-19.1,-10.5,-30.0,-30.0,-30.0,-30.0,14.0,0.0,41.10721,29.02257
-140.0,-140.0,-140.0,-140.0,-140.0,-90.1,-140.0,-140.0,-96.2,-30.0,-30.0,-30.0,-30.0,-30.0,-11.1,-30.0,-30.0,-17.3,8.7,0.0,41.10722,29.02947
-140.0,-140.0,-140.0,-140.0,-77.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,24.9,0.0,41.10723,29.02167
-140.0,-140.0,-140.0,-86.4,-72.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-17.9,-10.4,-30.0,-30.0,-30.0,-30.0,19.9,0.0,41.10745,29.02186
-140.0,-140.0,-120.4,-117.0,-115.3,-140.0,-140.0,-119.1,-113.2,-30.0,-30.0,-18.8,-16.3,-15.9,-30.0,-30.0,-19.9,-14.3,-3.9,0.0,41.10746,29.019
-140.0,-140.0,-140.0,-88.7,-79.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.0,-10.5,-30.0,-30.0,-30.0,-30.0,16.1,0.0,41.10748,29.02191
-140.0,-140.0,-140.0,-89.7,-84.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-17.1,-10.9,-30.0,-30.0,-30.0,-30.0,13.0,0.0,41.10752,29.02195
-140.0,-140.0,-140.0,-87.6,-87.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.6,-11.9,-30.0,-30.0,-30.0,-30.0,5.6,0.0,41.10752,29.02276
-140.0,-140.0,-140.0,-86.2,-82.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-15.9,-10.7,-30.0,-30.0,-30.0,-30.0,12.8,0.0,41.10755,29.02198
-140.0,-140.0,-140.0,-140.0,-140.0,-87.8,-140.0,-140.0,-86.7,-30.0,-30.0,-30.0,-30.0,-30.0,-12.8,-30.0,-30.0,-12.2,3.0,0.0,41.10755,29.02915
-140.0,-140.0,-140.0,-75.5,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,28.1,0.0,41.10759,29.02321
-140.0,-140.0,-140.0,-59.9,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,38.2,0.0,41.10767,29.02364
-140.0,-140.0,-140.0,-99.1,-140.0,-140.0,-95.5,-140.0,-96.4,-30.0,-30.0,-30.0,-17.3,-30.0,-30.0,-13.0,-30.0,-13.5,1.3,0.0,41.10767,29.0262
-140.0,-140.0,-140.0,-115.4,-111.3,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-16.4,-12.3,-30.0,-30.0,-30.0,-30.0,3.7,0.0,41.10778,29.02007
-140.0,-140.0,-140.0,-93.4,-140.0,-140.0,-87.9,-140.0,-93.1,-30.0,-30.0,-30.0,-17.6,-30.0,-30.0,-11.6,-30.0,-16.3,-3.5,0.0,41.10778,29.02618
-140.0,-140.0,-140.0,-94.0,-140.0,-140.0,-91.3,-140.0,-89.2,-30.0,-30.0,-30.0,-16.0,-30.0,-30.0,-13.1,-30.0,-13.4,-1.8,0.0,41.10781,29.02616
-140.0,-140.0,-140.0,-86.5,-140.0,-140.0,-92.4,-140.0,-140.0,-30.0,-30.0,-30.0,-10.9,-30.0,-30.0,-16.9,-30.0,-30.0,10.8,0.0,41.10782,29.02529
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-65.5,-140.0,-74.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,-14.6,14.4,0.0,41.10789,29.02732
-140.0,-140.0,-140.0,-96.9,-140.0,-140.0,-90.4,-140.0,-95.0,-30.0,-30.0,-30.0,-17.9,-30.0,-30.0,-11.4,-30.0,-15.1,7.1,0.0,41.1079,29.02645
-140.0,-140.0,-140.0,-93.4,-140.0,-140.0,-85.2,-140.0,-140.0,-30.0,-30.0,-30.0,-18.8,-30.0,-30.0,-10.8,-30.0,-30.0,11.8,0.0,41.10791,29.02683
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.1,-140.0,-79.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.4,-30.0,-17.5,9.8,0.0,41.10791,29.0273
-140.0,-140.0,-140.0,-140.0,-140.0,-82.9,-74.3,-140.0,-70.2,-30.0,-30.0,-30.0,-30.0,-30.0,-22.8,-12.7,-30.0,-12.7,5.7,0.0,41.10794,29.02728
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-69.6,-140.0,-81.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.9,-30.0,-22.1,14.7,0.0,41.10795,29.02743
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-66.9,-140.0,-80.9,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.6,-30.0,-23.1,17.2,0.0,41.10798,29.02754
-140.0,-140.0,-140.0,-140.0,-140.0,-87.1,-102.5,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.2,-22.8,-30.0,-30.0,9.6,0.0,41.10798,29.02909
-140.0,-140.0,-140.0,-140.0,-140.0,-81.0,-72.4,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.2,-11.4,-30.0,-30.0,9.4,0.0,41.10803,29.02781
-140.0,-140.0,-140.0,-140.0,-140.0,-79.2,-84.6,-140.0,-85.2,-30.0,-30.0,-30.0,-30.0,-30.0,-12.0,-16.2,-30.0,-16.6,7.3,0.0,41.10809,29.02846
-140.0,-140.0,-140.0,-140.0,-136.4,-140.0,-140.0,-131.7,-140.0,-30.0,-30.0,-30.0,-30.0,-24.9,-30.0,-30.0,-19.8,-30.0,-7.9,0.0,41.09895,29.0254
-140.0,-140.0,-140.0,-140.0,-139.6,-140.0,-140.0,-131.0,-140.0,-30.0,-30.0,-30.0,-30.0,-27.4,-30.0,-30.0,-19.6,-30.0,-8.6,0.0,41.09896,29.02529
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-127.9,-120.2,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-18.7,-12.6,-30.0,0.5,0.0,41.09943,29.0232
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-124.3,-120.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.8,-13.7,-30.0,-0.5,0.0,41.10011,29.02182
-140.0,-115.4,-140.0,-140.0,-140.0,-140.0,-140.0,-119.2,-140.0,-30.0,-13.3,-30.0,-30.0,-30.0,-30.0,-30.0,-16.8,-30.0,3.3,0.0,41.1028,29.01759
-140.0,-115.1,-140.0,-140.0,-140.0,-140.0,-140.0,-116.2,-140.0,-30.0,-13.7,-30.0,-30.0,-30.0,-30.0,-30.0,-14.4,-30.0,1.4,0.0,41.10303,29.01747
-140.0,-114.6,-140.0,-140.0,-140.0,-140.0,-140.0,-115.4,-140.0,-30.0,-14.0,-30.0,-30.0,-30.0,-30.0,-30.0,-14.0,-30.0,0.8,0.0,41.10308,29.01743
-140.0,-107.6,-140.0,-140.0,-140.0,-140.0,-140.0,-110.5,-140.0,-30.0,-12.2,-30.0,-30.0,-30.0,-30.0,-30.0,-13.8,-30.0,5.3,0.0,41.10355,29.01708
-82.7,-76.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-16.1,-10.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,14.7,0.0,41.10435,29.02009
-84.9,-74.7,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-20.7,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,11.9,0.0,41.10436,29.02006
-78.4,-73.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-16.5,-11.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,10.2,0.0,41.10441,29.02042
-64.4,-70.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-11.0,-16.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,15.5,0.0,41.10455,29.02177
-83.6,-122.5,-99.7,-140.0,-140.0,-140.0,-140.0,-89.7,-140.0,-12.4,-31.3,-21.5,-30.0,-30.0,-30.0,-30.0,-15.5,-30.0,5.0,0.0,41.10474,29.02325
-102.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-84.8,-140.0,-23.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.2,-30.0,7.7,0.0,41.10479,29.02399
-79.5,-140.0,-93.4,-140.0,-140.0,-140.0,-140.0,-93.1,-140.0,-11.1,-30.0,-19.3,-30.0,-30.0,-30.0,-30.0,-20.4,-30.0,20.2,0.0,41.10486,29.02296
-140.0,-94.5,-96.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-11.7,-14.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,4.6,0.0,41.10489,29.01989
-140.0,-140.0,-140.0,-140.0,-127.6,-140.0,-140.0,-121.5,-140.0,-30.0,-30.0,-30.0,-30.0,-20.2,-30.0,-30.0,-14.6,-30.0,-2.1,0.0,41.10495,29.01589
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-80.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-30.0,15.2,0.0,41.10495,29.02456
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-82.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.5,-30.0,15.7,0.0,41.10497,29.02475
-78.4,-140.0,-113.5,-140.0,-140.0,-140.0,-140.0,-118.6,-140.0,-11.3,-30.0,-28.1,-30.0,-30.0,-30.0,-30.0,-30.6,-30.0,25.8,0.0,41.10505,29.02292
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-69.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,29.5,0.0,41.10517,29.02639
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-120.7,-125.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-14.6,-19.6,-2.4,0.0,41.10525,29.0156
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-78.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,25.3,0.0,41.10528,29.02661
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-77.7,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,25.4,0.0,41.1053,29.02663
-140.0,-140.0,-72.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,30.6,0.0,41.10603,29.02151
-140.0,-140.0,-140.0,-140.0,-140.0,-110.1,-140.0,-140.0,-81.1,-30.0,-30.0,-30.0,-30.0,-30.0,-28.9,-30.0,-30.0,-10.5,23.2,0.0,41.10623,29.02792
-140.0,-140.0,-81.5,-140.0,-88.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-11.2,-30.0,-14.8,-30.0,-30.0,-30.0,-30.0,20.0,0.0,41.10624,29.02162
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-72.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,28.8,0.0,41.10627,29.02779
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-101.2,-102.7,-98.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-14.8,-17.3,-13.6,1.1,0.0,41.1063,29.02644
-140.0,-140.0,-89.8,-140.0,-83.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-17.3,-30.0,-11.6,-30.0,-30.0,-30.0,-30.0,9.7,0.0,41.10631,29.02261
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-96.6,-102.3,-98.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.9,-16.7,-14.0,0.9,0.0,41.10633,29.02645
-140.0,-140.0,-140.0,-140.0,-140.0,-92.6,-140.0,-140.0,-83.4,-30.0,-30.0,-30.0,-30.0,-30.0,-19.2,-30.0,-30.0,-10.8,14.2,0.0,41.10637,29.02813
-140.0,-140.0,-140.0,-122.0,-120.0,-140.0,-140.0,-115.8,-118.1,-30.0,-30.0,-30.0,-19.4,-17.6,-30.0,-30.0,-14.0,-15.6,-3.5,0.0,41.10644,29.01586
-140.0,-140.0,-124.6,-140.0,-82.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-32.4,-30.0,-10.7,-30.0,-30.0,-30.0,-30.0,16.3,0.0,41.10644,29.02258
-140.0,-140.0,-140.0,-140.0,-140.0,-93.6,-140.0,-140.0,-82.0,-30.0,-30.0,-30.0,-30.0,-30.0,-18.8,-30.0,-30.0,-10.8,13.7,0.0,41.10646,29.02812
-140.0,-140.0,-140.0,-140.0,-123.1,-140.0,-140.0,-116.8,-117.5,-30.0,-30.0,-30.0,-30.0,-20.9,-30.0,-30.0,-15.1,-15.9,-6.1,0.0,41.10668,29.01619
-140.0,-140.0,-140.0,-140.0,-114.4,-140.0,-140.0,-120.2,-119.4,-30.0,-30.0,-30.0,-30.0,-13.3,-30.0,-30.0,-18.6,-17.5,-0.6,0.0,41.10679,29.01636
-140.0,-140.0,-140.0,-119.3,-120.8,-140.0,-140.0,-117.5,-118.0,-30.0,-30.0,-30.0,-17.0,-19.3,-30.0,-30.0,-15.4,-16.0,-3.7,0.0,41.10702,29.01689
-140.0,-140.0,-140.0,-140.0,-140.0,-87.4,-140.0,-140.0,-85.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.0,-30.0,-30.0,-12.0,5.1,0.0,41.10718,29.02917
-140.0,-140.0,-140.0,-140.0,-140.0,-90.7,-140.0,-140.0,-96.5,-30.0,-30.0,-30.0,-30.0,-30.0,-11.6,-30.0,-30.0,-15.9,9.1,0.0,41.10724,29.02944
-140.0,-140.0,-140.0,-140.0,-140.0,-91.9,-140.0,-140.0,-95.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.1,-30.0,-30.0,-14.3,4.8,0.0,41.10725,29.02941
-140.0,-140.0,-140.0,-140.0,-140.0,-91.3,-140.0,-140.0,-91.8,-30.0,-30.0,-30.0,-30.0,-30.0,-12.6,-30.0,-30.0,-13.2,4.4,0.0,41.10728,29.02934
-140.0,-126.9,-120.2,-140.0,-119.7,-140.0,-140.0,-122.4,-118.3,-30.0,-22.4,-16.6,-30.0,-17.5,-30.0,-30.0,-19.9,-15.9,-5.6,0.0,41.10731,29.01819
-140.0,-140.0,-140.0,-140.0,-77.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.5,-30.0,-30.0,-30.0,-30.0,25.7,0.0,41.10744,29.02186
-140.0,-140.0,-140.0,-88.2,-79.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-16.1,-10.5,-30.0,-30.0,-30.0,-30.0,16.9,0.0,41.10746,29.02187
-140.0,-140.0,-140.0,-140.0,-77.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.6,-30.0,-30.0,-30.0,-30.0,18.9,0.0,41.10748,29.0219
-140.0,-140.0,-140.0,-86.9,-88.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.6,-13.9,-30.0,-30.0,-30.0,-30.0,6.5,0.0,41.10752,29.0228
-140.0,-140.0,-140.0,-75.9,-83.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-19.0,-30.0,-30.0,-30.0,-30.0,24.3,0.0,41.10754,29.02308
-140.0,-140.0,-140.0,-88.5,-81.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-16.8,-10.9,-30.0,-30.0,-30.0,-30.0,10.2,0.0,41.10758,29.022
-140.0,-140.0,-140.0,-60.8,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,36.8,0.0,41.10766,29.02369
-140.0,-140.0,-140.0,-87.0,-84.5,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.8,-11.4,-30.0,-30.0,-30.0,-30.0,8.4,0.0,41.10768,29.02231
-140.0,-140.0,-140.0,-91.6,-140.0,-140.0,-90.2,-140.0,-95.5,-30.0,-30.0,-30.0,-12.1,-30.0,-30.0,-14.3,-30.0,-16.4,4.6,0.0,41.10778,29.02561
-140.0,-140.0,-140.0,-93.8,-140.0,-140.0,-85.9,-140.0,-89.6,-30.0,-30.0,-30.0,-17.1,-30.0,-30.0,-12.6,-30.0,-13.7,3.4,0.0,41.1078,29.02599
-140.0,-140.0,-140.0,-90.8,-140.0,-140.0,-91.0,-140.0,-88.4,-30.0,-30.0,-30.0,-14.4,-30.0,-30.0,-16.4,-30.0,-12.1,-0.5,0.0,41.10782,29.02591
-140.0,-140.0,-140.0,-92.9,-140.0,-140.0,-90.9,-140.0,-88.5,-30.0,-30.0,-30.0,-16.1,-30.0,-30.0,-15.1,-30.0,-11.9,-4.4,0.0,41.10782,29.02615
-140.0,-140.0,-140.0,-90.0,-140.0,-140.0,-94.5,-140.0,-140.0,-30.0,-30.0,-30.0,-10.6,-30.0,-30.0,-17.7,-30.0,-30.0,15.6,0.0,41.10786,29.0252
-140.0,-140.0,-140.0,-92.3,-140.0,-140.0,-96.7,-140.0,-140.0,-30.0,-30.0,-30.0,-11.7,-30.0,-30.0,-13.3,-30.0,-30.0,6.9,0.0,41.10787,29.02544
-140.0,-140.0,-140.0,-87.1,-86.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.4,-12.0,-30.0,-30.0,-30.0,-30.0,0.7,0.0,41.10788,29.02237
-140.0,-140.0,-140.0,-77.9,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,24.8,0.0,41.1079,29.02485
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-69.3,-140.0,-73.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.5,-30.0,-15.3,12.2,0.0,41.1079,29.02732
-140.0,-140.0,-140.0,-140.0,-140.0,-91.3,-72.9,-140.0,-86.3,-30.0,-30.0,-30.0,-30.0,-30.0,-19.4,-10.8,-30.0,-17.6,11.3,0.0,41.10791,29.02714
-140.0,-140.0,-140.0,-90.5,-86.8,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.5,-11.2,-30.0,-30.0,-30.0,-30.0,1.3,0.0,41.10795,29.02225
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-68.8,-140.0,-76.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.9,-30.0,-17.6,9.3,0.0,41.10795,29.02735
-140.0,-140.0,-140.0,-88.3,-89.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-11.5,-12.9,-30.0,-30.0,-30.0,-30.0,3.7,0.0,41.10799,29.02207
-140.0,-140.0,-140.0,-140.0,-140.0,-84.8,-92.5,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-18.6,-30.0,-30.0,11.2,0.0,41.108,29.02906
-140.0,-140.0,-140.0,-94.2,-91.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.6,-11.9,-30.0,-30.0,-30.0,-30.0,7.4,0.0,41.10803,29.02167
-140.0,-140.0,-140.0,-140.0,-140.0,-83.2,-91.8,-140.0,-92.1,-30.0,-30.0,-30.0,-30.0,-30.0,-11.3,-19.1,-30.0,-21.4,11.2,0.0,41.10805,29.02881
-140.0,-140.0,-140.0,-140.0,-140.0,-81.1,-91.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.8,-17.3,-30.0,-30.0,9.6,0.0,41.10806,29.02872
-140.0,-140.0,-140.0,-140.0,-140.0,-79.9,-93.8,-140.0,-91.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.8,-20.9,-30.0,-22.0,10.2,0.0,41.10807,29.02864
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-123.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-13.9,-30.0,-0.9,0.0,41.09937,29.02367
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,12.8,0.0,41.09973,29.03077
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-121.3,-117.5,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.0,-12.9,-30.0,0.0,0.0,41.10044,29.02141
-140.0,-140.0,-116.6,-140.0,-140.0,-140.0,-120.0,-118.2,-140.0,-30.0,-30.0,-14.8,-30.0,-30.0,-30.0,-16.8,-15.1,-30.0,-2.4,0.0,41.10117,29.01947
-140.0,-140.0,-138.9,-140.0,-140.0,-140.0,-125.2,-122.9,-140.0,-30.0,-30.0,-29.7,-30.0,-30.0,-30.0,-17.8,-15.6,-30.0,-6.7,0.0,41.10137,29.0188
-140.0,-140.0,-125.2,-140.0,-140.0,-140.0,-124.8,-123.6,-140.0,-30.0,-30.0,-18.6,-30.0,-30.0,-30.0,-17.5,-15.9,-30.0,-5.1,0.0,41.10144,29.0187
-140.0,-140.0,-137.2,-140.0,-140.0,-140.0,-127.5,-124.8,-140.0,-30.0,-30.0,-27.2,-30.0,-30.0,-30.0,-19.5,-16.4,-30.0,-7.4,0.0,41.10151,29.0186
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-126.7,-122.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-18.3,-15.5,-30.0,-5.8,0.0,41.10159,29.0185
-140.0,-121.2,-124.0,-140.0,-123.1,-140.0,-140.0,-123.4,-140.0,-30.0,-16.8,-19.2,-30.0,-18.4,-30.0,-30.0,-18.5,-30.0,-4.1,0.0,41.1019,29.01818
-140.0,-122.6,-140.0,-140.0,-140.0,-140.0,-133.0,-124.2,-140.0,-30.0,-15.4,-30.0,-30.0,-30.0,-30.0,-25.2,-17.4,-30.0,-2.8,0.0,41.10263,29.01768
-140.0,-121.9,-140.0,-140.0,-140.0,-140.0,-133.2,-125.2,-140.0,-30.0,-15.0,-30.0,-30.0,-30.0,-30.0,-24.7,-18.4,-30.0,-2.3,0.0,41.10269,29.01763
-140.0,-113.9,-140.0,-140.0,-140.0,-140.0,-140.0,-112.4,-140.0,-30.0,-14.8,-30.0,-30.0,-30.0,-30.0,-30.0,-13.0,-30.0,1.1,0.0,41.10314,29.0174
-140.0,-110.3,-140.0,-140.0,-140.0,-140.0,-140.0,-109.1,-140.0,-30.0,-14.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.6,-30.0,1.1,0.0,41.10325,29.01732
-140.0,-111.4,-140.0,-140.0,-140.0,-140.0,-140.0,-109.0,-140.0,-30.0,-14.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.8,-30.0,2.4,0.0,41.10354,29.01709
-140.0,-114.5,-140.0,-140.0,-140.0,-140.0,-140.0,-117.1,-140.0,-30.0,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-15.2,-30.0,-1.3,0.0,41.10366,29.01699
-123.1,-116.5,-140.0,-140.0,-140.0,-140.0,-140.0,-120.3,-140.0,-18.7,-13.6,-30.0,-30.0,-30.0,-30.0,-30.0,-17.2,-30.0,-5.4,0.0,41.10393,29.01679
-95.5,-72.6,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-25.9,-10.6,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,15.5,0.0,41.10436,29.02004
-140.0,-121.6,-140.0,-140.0,-140.0,-140.0,-140.0,-125.6,-140.0,-30.0,-14.4,-30.0,-30.0,-30.0,-30.0,-30.0,-17.4,-30.0,-8.1,0.0,41.10442,29.01639
-140.0,-124.8,-140.0,-140.0,-141.4,-140.0,-140.0,-126.4,-140.0,-30.0,-16.1,-30.0,-30.0,-30.7,-30.0,-30.0,-17.4,-30.0,-8.6,0.0,41.10447,29.01632
-71.8,-63.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-20.5,-10.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,19.3,0.0,41.10451,29.02121
-140.0,-129.5,-140.0,-140.0,-140.0,-140.0,-140.0,-125.5,-140.0,-30.0,-20.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.0,-30.0,-5.4,0.0,41.10466,29.01616
-140.0,-127.2,-140.0,-140.0,-140.0,-140.0,-140.0,-127.9,-140.0,-30.0,-17.7,-30.0,-30.0,-30.0,-30.0,-30.0,-18.2,-30.0,-9.0,0.0,41.10471,29.01611
-81.2,-95.3,-140.0,-140.0,-140.0,-140.0,-140.0,-96.4,-140.0,-11.2,-20.1,-30.0,-30.0,-30.0,-30.0,-30.0,-21.3,-30.0,10.4,0.0,41.10475,29.0231
-75.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-87.1,-140.0,-11.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.3,-30.0,10.2,0.0,41.1048,29.02299
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.5,-86.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-20.7,27.3,0.0,41.10504,29.02556
-140.0,-98.3,-93.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-15.0,-11.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-0.8,0.0,41.10507,29.01982
-80.8,-92.8,-91.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-11.0,-20.3,-15.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,10.6,0.0,41.10524,29.02286
-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-124.5,-126.1,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.7,-18.2,-5.2,0.0,41.10545,29.01544
